,Strength,MSE,Method,A,A0,A1
6394,8.125,150.61514659250307,tar,[-12.62453274  17.63568456],-12.624532741732079,17.63568456056794
6395,8.125,3.888834162666897,tar,[-5.4770454  -2.64075708],-5.477045398125876,-2.6407570816303063
6396,8.125,28.963241511524465,tar,[-0.46151332  6.67989502],-0.4615133158082486,6.679895021552494
6397,8.125,35.00376522976298,tar,[  0.0331424  -15.55185909],0.03314239591356964,-15.551859092951444
6398,8.125,5.237598647869093,tar,[ 2.73801764 -6.83979898],2.7380176367764544,-6.839798980921814
6399,8.125,10.655670380884725,tar,[11.1986627   5.64251279],11.198662704518453,5.642512788147957
6400,8.125,6.2049731174760145,tar,[11.60352473 -4.69930018],11.603524729038607,-4.699300179153649
6401,8.125,27.437696297594265,tar,[-12.84578127   2.80168818],-12.845781265361733,2.80168817911562
6402,8.125,11.078175755191856,tar,[10.07307938 -7.21761627],10.0730793776218,-7.217616268410928
6403,8.125,17.647912246728776,tar,[8.11187948 6.61044915],8.111879477166115,6.61044914508384
6404,8.125,10.702537020413564,tar,[9.15200059 4.98739433],9.152000594120544,4.987394332349317
6405,8.125,2.7019337076822056,tar,[ 0.65502149 -5.6112101 ],0.6550214886836746,-5.611210102690541
6406,8.125,1.9126574688605038,tar,[-0.86335145 -4.14405312],-0.8633514465727327,-4.144053119824468
6407,8.125,2.931179346704869,tar,[-5.59259264 -7.75008148],-5.592592637965095,-7.750081478706016
6408,8.125,9.283858738067467,tar,[0.60472704 1.92767317],0.6047270447463746,1.9276731733777137
6409,8.125,15.207188987090532,tar,[-8.60615414  1.1968854 ],-8.606154142393798,1.1968854008766074
6410,8.125,16.486140488684832,tar,[1.25162573 4.44632009],1.251625726958613,4.446320089131329
6411,8.125,79.43707829210625,tar,[-4.94395279 12.79604785],-4.943952794595249,12.79604785315366
6412,8.125,12.062263612306978,tar,[-6.49942117  0.78542275],-6.499421173011532,0.7854227529843794
6413,8.125,8.55709098550818,tar,[7.58673883 3.71342423],7.586738833533127,3.7134242342689987
6414,8.125,39.055859572671594,tar,[ -0.70932615 -16.44601177],-0.7093261473727023,-16.44601176816913
6415,8.125,11.172460225186311,tar,[4.46626712 3.95672902],4.466267116558461,3.9567290199094303
6416,8.125,22.108972321952272,tar,[-15.84706702   0.66516068],-15.84706702162465,0.66516067860819
6417,8.125,4.120826448478462,tar,[-1.39645062 -1.06498702],-1.3964506173418636,-1.0649870180590117
6418,8.125,2.6255014213381727,tar,[ 5.09023621 -0.37771437],5.090236212705581,-0.37771436501494515
6419,8.125,21.89869042052016,tar,[-4.38007597  3.94956811],-4.380075972271541,3.949568107809183
6420,8.125,2.2687809415212272,tar,[-1.46807715 -5.78448917],-1.4680771528630092,-5.784489166183497
6421,8.125,17.8010840295081,tar,[-11.93742502 -15.55897433],-11.937425024085776,-15.55897433171825
6422,8.125,2.411142771789774,tar,[8.96304134 0.34570849],8.963041342206678,0.3457084916596999
6423,8.125,2.1968929076512804,tar,[ 2.10298791 -1.80701001],2.1029879143242898,-1.8070100127529412
6424,8.125,2.357389303727243,tar,[8.73775166 0.29676667],8.73775166037517,0.29676667129031065
6425,8.125,61.4520404293311,tar,[ 1.35225519 12.43696719],1.3522551877269058,12.436967193039937
6426,8.125,14.303163616474242,tar,[7.82123627 5.59466632],7.821236274239023,5.594666321407209
6427,8.125,65.29409008818939,tar,[-4.90348036 11.03965274],-4.903480358688369,11.039652740338942
6428,8.125,26.03806876655958,tar,[  1.61583771 -13.41629237],1.615837707789752,-13.416292366020407
6429,8.125,4.085485020193323,tar,[12.0481525   2.81426425],12.048152502093437,2.8142642549284225
6430,8.125,1.9499034365875791,tar,[-2.37566497 -3.52870032],-2.3756649715919456,-3.5287003175555087
6431,8.125,82.28956525868276,tar,[-11.24080383  11.4025782 ],-11.24080382667448,11.402578201377404
6432,8.125,23.640221086160384,tar,[2.08736128 6.5520547 ],2.0873612809617987,6.552054698946478
6433,8.125,4.287994582368658,tar,[-0.29071172 -0.72728348],-0.290711716923737,-0.7272834789410252
6434,8.125,54.078856094193206,tar,[-12.21858856   7.32581696],-12.218588557913142,7.325816960949381
6435,8.125,3.2467112378840386,tar,[-4.24948862 -7.50246339],-4.249488616283487,-7.502463385490604
6436,8.125,9.406339588047565,tar,[ 6.02738787 -7.94721743],6.027387872618826,-7.947217426611466
6437,8.125,8.238990459678048,tar,[4.99768887 2.91161233],4.997688866833397,2.911612331902544
6438,8.125,19.82999101496014,tar,[-3.30004879  3.93217975],-3.300048789123064,3.9321797507995395
6439,8.125,128.41385064577858,tar,[-2.71602212 18.49815628],-2.716022115510761,18.498156282672543
6440,8.125,3.7282140584104444,tar,[ 1.10025925 -6.42936876],1.1002592517647711,-6.429368763143686
6441,8.125,7.766454261427364,tar,[2.26379863 1.96803448],2.2637986333497566,1.968034477051581
6442,8.125,9.299917050182094,tar,[ -1.92252453 -10.16516423],-1.9225245296288458,-10.165164231892131
6443,8.125,57.08410017386038,tar,[-1.18217929 11.26256398],-1.1821792899088746,11.262563977053274
6444,8.125,7.932456034520852,tar,[12.27562388 -5.37016849],12.27562387826676,-5.370168486356179
6445,8.125,77.39436326730707,tar,[-6.20047159 12.20660632],-6.200471591737856,12.206606324595494
6446,8.125,37.01360557869398,tar,[ 5.55372255 10.10419649],5.553722545160817,10.104196491149667
6447,8.125,44.14876385800132,tar,[  9.02413479 -14.63858092],9.024134789792521,-14.638580918103662
6448,8.125,2.499543320785432,tar,[ 3.46560666 -4.67921174],3.465606664616751,-4.679211738451984
6449,8.125,3.398027045024579,tar,[9.08247741 1.63199222],9.082477405465303,1.6319922190740337
6450,8.125,23.013648375557562,tar,[-6.43955944  3.60763544],-6.43955944076326,3.607635443929332
6451,8.125,48.022826665175224,tar,[-0.54455991 10.05475475],-0.5445599117399612,10.054754752596624
6452,8.125,1.7663738474853812,tar,[ 1.83294122 -3.49355189],1.832941223059946,-3.4935518903006644
6453,8.125,36.208521253753325,tar,[ -8.99290508 -18.75017062],-8.992905084637787,-18.750170615888603
6454,8.125,16.774599130270992,tar,[-10.22989046   1.19148407],-10.22989045734419,1.1914840732311518
6455,8.125,10.347684236166689,tar,[-3.28282525  1.18598415],-3.282825252441881,1.1859841459602516
6456,8.125,2.045886694494348,tar,[ 4.716219   -1.42724184],4.716218998103548,-1.427241842541885
6457,8.25,71.72432828802681,tar,[-4.98079402 11.9160698 ],-4.980794021973746,11.91606980244012
6458,8.25,1.7844725265674661,tar,[ 5.11606229 -2.35329413],5.116062293194866,-2.353294125272446
6459,8.25,7.655377569597633,tar,[-4.51253713 -0.03232414],-4.512537133380388,-0.03232413732003527
6460,8.25,1.812166528011002,tar,[ 7.91827305 -2.01712414],7.9182730463896895,-2.0171241429909506
6461,8.25,6.242277735747274,tar,[ 5.19969672 -6.66224089],5.19969671696019,-6.662240887925714
6462,8.25,2.1181606700956292,tar,[ 1.09189193 -2.28818132],1.0918919314437514,-2.2881813213844717
6463,8.25,14.071583398537953,tar,[20.51171695 -4.98057753],20.511716953693483,-4.980577531896629
6464,8.25,37.09436626874668,tar,[-7.68156624  6.04889075],-7.681566238304549,6.048890747559877
6465,8.25,51.03505996032895,tar,[ 3.85366458 11.81159523],3.853664578770404,11.811595227089075
6466,8.25,16.199368010589335,tar,[-15.00128863  -0.5318121 ],-15.001288625208574,-0.5318121036535842
6467,8.25,2.02130559834746,tar,[-9.94598316 -7.72675671],-9.94598315836831,-7.726756710723777
6468,8.25,26.8474119853667,tar,[12.99027558 10.37575193],12.99027558497171,10.37575192529337
6469,8.25,2.0047933088446537,tar,[-3.1232793  -3.74845097],-3.123279300121646,-3.7484509669426918
6470,8.25,8.792166758706339,tar,[ 5.87177814 -7.65806725],5.871778136183083,-7.658067246569803
6471,8.25,36.764089072572666,tar,[-15.26796259   3.83469614],-15.267962588435525,3.834696135692109
6472,8.25,19.685492125559975,tar,[-8.16373736  2.35374443],-8.163737360029268,2.353744427480449
6473,8.25,10.812123427720929,tar,[ -3.79376003 -11.02789893],-3.7937600305302244,-11.027898926538366
6474,8.25,73.93310038668945,tar,[ 5.78342238 15.47014014],5.7834223774996,15.470140142942297
6475,8.25,23.40931132634863,tar,[4.13525808 6.88461095],4.1352580794863,6.8846109478962685
6476,8.25,46.89457603469234,tar,[ 2.18449802 10.54997243],2.1844980169978747,10.549972427688807
6477,8.25,24.600454499223858,tar,[-13.17970707   2.23111583],-13.179707072729938,2.231115829951173
6478,8.25,111.1406754412384,tar,[-5.20576515 16.12288884],-5.205765153967303,16.12288884060846
6479,8.25,132.29396555169828,tar,[-8.06548129 17.34310633],-8.065481285353385,17.343106327623776
6480,8.25,58.63774371430757,tar,[-13.47602238   7.7124268 ],-13.476022382060522,7.712426803927213
6481,8.25,46.73438597329632,tar,[-4.94305529  8.47118102],-4.943055286210057,8.471181017911867
6482,8.25,27.843972195439253,tar,[  8.98276215 -11.71769121],8.982762146211169,-11.717691212830077
6483,8.25,4.956305347077892,tar,[-5.85357731 -1.98094998],-5.853577310108776,-1.980949981340522
6484,8.25,42.338750178246194,tar,[ 5.39786853 10.7438506 ],5.3978685320394195,10.74385059586704
6485,8.25,2.777273014991123,tar,[ 1.14282322 -1.29839062],1.1428232236717641,-1.298390621749169
6486,8.25,73.19716274291987,tar,[-9.73780808 10.71326661],-9.737808083666357,10.713266610936055
6487,8.25,3.031302894426176,tar,[-3.50509432 -7.26124635],-3.505094322930312,-7.261246345529891
6488,8.25,2.1975937557648355,tar,[ 5.95146994 -3.44079614],5.951469944037158,-3.4407961427983675
6489,8.25,3.6616311140408957,tar,[9.19617339 1.71265366],9.196173390648726,1.7126536574735491
6490,8.25,3.124506202238028,tar,[ 4.02007948 -5.27021323],4.020079477826384,-5.270213231476571
6491,8.25,1.8437983439949885,tar,[ 8.6480377  -1.32191346],8.6480376984936,-1.3219134562119026
6492,8.25,52.26161928195305,tar,[-10.97252187   7.55014247],-10.972521866037303,7.550142467826243
6493,8.25,2.6443137235694087,tar,[-1.89704935 -2.50362082],-1.897049352290107,-2.5036208178314223
6494,8.25,8.529264853217287,tar,[-1.8701327   0.95807129],-1.870132697946443,0.9580712918054709
6495,8.25,4.523797389488971,tar,[2.38129872 0.30499809],2.3812987206251797,0.3049980921306901
6496,8.25,23.448225170897988,tar,[-4.5489525   4.49827438],-4.54895250354154,4.4982743832931105
6497,8.25,6.124430389353995,tar,[ 2.98613225 -7.19911083],2.9861322530982846,-7.1991108279074565
6498,8.25,2.847870289442352,tar,[11.25762815  1.3876959 ],11.257628150227296,1.3876958972312
6499,8.25,9.677771098424161,tar,[-0.34448132  1.79655157],-0.3444813210831382,1.7965515740860316
6500,8.25,20.85614724297612,tar,[-8.79989906  2.47871673],-8.799899059592606,2.4787167304493103
6501,8.25,2.0250311374561454,tar,[-5.03145366 -6.3402902 ],-5.031453663089314,-6.340290202639281
6502,8.25,3.7929434994089535,tar,[-9.56080426 -3.81309012],-9.560804261407187,-3.8130901238981276
6503,8.25,4.76542918187078,tar,[-1.76630971 -0.74937939],-1.766309712180645,-0.7493793873308252
6504,8.25,8.971555770932344,tar,[ 2.573181   -8.62668173],2.5731809985991423,-8.62668172842667
6505,8.25,79.81488442138694,tar,[-6.08688706 12.57439571],-6.086887064828373,12.574395711596097
6506,8.25,46.04796094615254,tar,[ -2.80340809 -18.49118486],-2.8034080886404715,-18.49118486103991
6507,8.25,26.911216994161215,tar,[-8.60589994  4.0542575 ],-8.605899936952675,4.054257501923517
6508,8.25,31.954738271327145,tar,[4.26676971 8.78425011],4.266769712823666,8.784250110805472
6509,8.25,2.3510671318226497,tar,[-4.46846102 -6.76211163],-4.46846101884049,-6.762111628785532
6510,8.25,3.0078851293781668,tar,[5.79612054 0.40652123],5.796120538367341,0.4065212332661266
6511,8.25,6.756670408554292,tar,[ 0.96768119 -8.17651625],0.9676811892995522,-8.176516249738418
6512,8.25,19.455116778689078,tar,[2.90191891 5.75334125],2.901918906699762,5.753341250355674
6513,8.25,36.922911065459004,tar,[-0.47697706  8.22479962],-0.47697706423684894,8.224799623236827
6514,8.25,50.39030927294376,tar,[  6.00113344 -16.25816495],6.001133443068545,-16.258164954767885
6515,8.25,22.06505497836238,tar,[6.95074459 7.46073953],6.950744585314186,7.460739528299633
6516,8.25,1.7332142561754753,tar,[-7.44033496 -5.72401281],-7.440334963618766,-5.724012813187672
6517,8.25,2.3744046549672877,tar,[ 9.26974072 -2.60741211],9.269740723554476,-2.6074121120377503
6518,8.25,2.4373267695900314,tar,[ 2.20494509 -1.42723323],2.2049450934125385,-1.4272332340217673
6519,8.25,13.022320567645966,tar,[ -3.00540205 -11.46390002],-3.0054020478380377,-11.463900020997766
6520,8.25,15.074776605020507,tar,[4.43976208 4.95397367],4.439762083552232,4.953973671419235
6521,8.25,132.73026871108596,tar,[-12.83963211  15.91033067],-12.839632109496284,15.910330672480487
6522,8.25,4.5755473047868485,tar,[ 4.30824171 -6.01447101],4.308241705551646,-6.01447101012682
6523,8.25,13.223997335239487,tar,[ 3.31037274 -9.83958218],3.3103727400667022,-9.839582178950801
6524,8.25,10.612419966892773,tar,[ 4.01182786 -8.69494891],4.011827859970346,-8.694948913628995
6525,8.25,61.33536251649982,tar,[ -5.11239925 -21.21728367],-5.11239924516102,-21.217283673213846
6526,8.25,24.772067165193267,tar,[-11.11411253 -17.05726158],-11.114112525768489,-17.057261578609985
6527,8.25,4.394447554054687,tar,[-2.37351169 -7.91290423],-2.3735116880069453,-7.912904228362329
6528,8.25,2.2108008913576955,tar,[ 9.21584797 -2.39085355],9.215847966998647,-2.390853550027805
6529,8.25,3.9500929303230508,tar,[ 4.96029403 -5.28958405],4.960294029024239,-5.289584045502202
6530,8.25,19.425996515537772,tar,[-7.54204339  2.53463107],-7.542043387986121,2.5346310669833265
6531,8.25,108.05421676902091,tar,[-20.11425324  11.36575152],-20.114253235756934,11.365751524427509
6532,8.25,1.8053352716203992,tar,[ 8.11672535 -1.35788395],8.116725351430112,-1.357883950556602
6533,8.25,26.036895155784528,tar,[16.56391705 -9.18300077],16.563917047282835,-9.183000766794631
6534,8.25,4.029249406957914,tar,[11.59500573 -3.45528572],11.595005734017242,-3.4552857182712273
6535,8.25,146.74370194078097,tar,[-18.1708021   15.57998074],-18.170802102805354,15.579980735602152
6536,8.25,30.400529328881305,tar,[4.97343474 8.58350565],4.973434744112232,8.583505647916304
6537,8.25,4.947974507642319,tar,[6.72206672 1.72986424],6.722066722950718,1.7298642403462918
6538,8.25,1.7551109190224419,tar,[ 3.09833222 -2.82302036],3.098332215652536,-2.8230203589935994
6539,8.25,2.544017838877476,tar,[-0.56358938 -5.83108444],-0.5635893842474883,-5.831084441215379
6540,8.375,23.541510829763684,tar,[-6.73157824  3.83533903],-6.731578239687464,3.8353390273679993
6541,8.375,18.633558166826468,tar,[3.20029701 5.37690299],3.2002970107624518,5.376902985583188
6542,8.375,1.8704658768897524,tar,[-0.94540115 -3.62257373],-0.9454011523336556,-3.6225737293884057
6543,8.375,2.031039136581324,tar,[-0.53043969 -4.8496605 ],-0.5304396869102971,-4.849660500581218
6544,8.375,2.369587194132315,tar,[ 6.52707816 -3.40354657],6.527078162817403,-3.4035465722215665
6545,8.375,10.399159628925462,tar,[ -4.678736   -11.40506668],-4.678735997659754,-11.405066682013027
6546,8.375,3.674623199859622,tar,[ 1.92710588 -6.14714685],1.927105882608657,-6.1471468508336295
6547,8.375,54.298059234992266,tar,[ 2.17791056 11.72220765],2.177910558148339,11.722207647742751
6548,8.375,6.510404056588123,tar,[-1.09066412 -8.71577513],-1.0906641190039363,-8.715775132903225
6549,8.375,22.71295461104162,tar,[-14.74873328   1.13185137],-14.748733275875574,1.1318513713945573
6550,8.375,69.77451234599695,tar,[ 6.83093094 15.07206123],6.830930939633991,15.072061234636168
6551,8.375,1.7589386274894916,tar,[ 8.35173241 -1.01215017],8.351732410766239,-1.0121501702097506
6552,8.375,9.559897038477208,tar,[12.98054825  5.90246885],12.980548252273124,5.902468847963521
6553,8.375,7.522745250025835,tar,[8.26578738 3.54841096],8.265787378637352,3.548410964565909
6554,8.375,5.271481059368919,tar,[0.11115512 0.03861238],0.11115512138399028,0.038612381150522616
6555,8.375,63.66299977736733,tar,[ 1.01177453 12.55674546],1.0117745336992303,12.556745462773886
6556,8.375,88.14962824991703,tar,[-15.24017543  10.71309487],-15.24017543241716,10.713094870358365
6557,8.375,2.0673846897757064,tar,[ 0.45460523 -4.80402208],0.45460523295242244,-4.804022084186032
6558,8.375,8.741361380546817,tar,[0.59248754 1.84476589],0.5924875424289225,1.8447658949859218
6559,8.375,3.115997124483768,tar,[-11.14157337  -9.63949777],-11.141573371232761,-9.63949777311382
6560,8.375,41.05278243152743,tar,[ 7.31463947 11.32020417],7.314639474409107,11.320204169671774
6561,8.375,12.474518208310148,tar,[11.32519057 -7.0302187 ],11.325190572022011,-7.030218699513903
6562,8.375,33.45528030725989,tar,[ -3.94435743 -16.67425712],-3.94435743284741,-16.67425711967032
6563,8.375,2.3280109838812906,tar,[ 6.93224117 -3.45837944],6.932241171635621,-3.458379435864115
6564,8.375,1.967994069209133,tar,[-10.59197468  -6.22465215],-10.591974681485677,-6.224652150002771
6565,8.375,66.6567351692744,tar,[ 1.26385673 13.02313751],1.2638567276168717,13.023137513346521
6566,8.375,1.8012084128653287,tar,[11.03496042 -0.95237645],11.034960423784655,-0.9523764509567447
6567,8.375,2.3844249991223205,tar,[ 6.67458087 -0.0944617 ],6.674580869005189,-0.09446170185744895
6568,8.375,4.635523610897657,tar,[1.10384685 0.08057742],1.1038468516865751,0.08057741867696552
6569,8.375,4.716091465422616,tar,[-5.55514303 -2.00567303],-5.555143028709881,-2.00567302998021
6570,8.375,2.79987081167079,tar,[18.79184901 -0.26819534],18.791849010191214,-0.2681953374293144
6571,8.375,96.91404972768255,tar,[-11.01222219  12.92851921],-11.012222194633068,12.92851921089659
6572,8.375,38.87732299457819,tar,[ 6.33016569 10.65406349],6.330165691204171,10.654063488604232
6573,8.375,2.3512903711451463,tar,[-9.16071096 -5.02832783],-9.160710956673325,-5.0283278258926725
6574,8.375,2.286000901203458,tar,[14.22542744  1.94825129],14.225427444466538,1.9482512899662863
6575,8.375,26.18093224926228,tar,[  2.42480854 -13.06781315],2.42480853917195,-13.067813151811638
6576,8.375,2.9582922099184574,tar,[-10.03140554  -9.07632565],-10.03140553532959,-9.076325645388964
6577,8.375,121.53770475538663,tar,[ 11.49934715 -22.97526261],11.499347149899075,-22.975262608300618
6578,8.375,2.392925028010282,tar,[ 6.00265832 -0.50409353],6.0026583190975105,-0.5040935278849256
6579,8.375,1.886781585570734,tar,[-7.11989154 -5.08184816],-7.11989154287849,-5.081848164139847
6580,8.375,1.8717847156762386,tar,[ 8.95297169 -1.7565228 ],8.952971691211165,-1.7565228042625272
6581,8.375,16.271718659827194,tar,[19.78072705  9.9220071 ],19.780727052905416,9.922007103054527
6582,8.375,2.3577398009281536,tar,[-0.9442586  -5.70844645],-0.9442585981398356,-5.708446449811359
